D_T,DateTime,Date,null2,Time,Prev,Curr,null3,duration,btc,eth,ch4,,,,
2021-01-05_18.58.56,2021-01-05 18:58:56,2021-01-05,18.58.56,18:58:56,0,0,1,0,24553,797.12,0,,,,
2021-01-05_18.59.13,2021-01-05 18:59:13,2021-01-05,18.59.13,18:59:13,0,0,1,0,24553,797.12,0,,,,
2021-01-05_18.59.30,2021-01-05 18:59:30,2021-01-05,18.59.30,18:59:30,0,0,1,0,24526,797.12,0,,,,
2021-01-05_18.59.47,2021-01-05 18:59:47,2021-01-05,18.59.47,18:59:47,0,0,1,0,24526,797.12,0,,,,
2021-01-05_19.00.05,2021-01-05 19:00:05,2021-01-05,19.00.05,19:00:05,0,0,1,0,24526,797.12,0,,,,
2021-01-05_19.00.21,2021-01-05 19:00:21,2021-01-05,19.00.21,19:00:21,0,0,1,0,24526,797.12,0,,,,
2021-01-05_19.00.40,2021-01-05 19:00:40,2021-01-05,19.00.40,19:00:40,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.00.56,2021-01-05 19:00:56,2021-01-05,19.00.56,19:00:56,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.01.13,2021-01-05 19:01:13,2021-01-05,19.01.13,19:01:13,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.01.30,2021-01-05 19:01:30,2021-01-05,19.01.30,19:01:30,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.01.47,2021-01-05 19:01:47,2021-01-05,19.01.47,19:01:47,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.02.04,2021-01-05 19:02:04,2021-01-05,19.02.04,19:02:04,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.02.21,2021-01-05 19:02:21,2021-01-05,19.02.21,19:02:21,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.02.39,2021-01-05 19:02:39,2021-01-05,19.02.39,19:02:39,0,0,1,0,24526,796.19,0,,,,
2021-01-05_19.02.56,2021-01-05 19:02:56,2021-01-05,19.02.56,19:02:56,0,0,1,0,24610,796.19,0,,,,
2021-01-05_19.03.13,2021-01-05 19:03:13,2021-01-05,19.03.13,19:03:13,0,0,1,0,24610,796.19,0,,,,
2021-01-05_19.03.30,2021-01-05 19:03:30,2021-01-05,19.03.30,19:03:30,0,0,1,0,24610,796.19,0,,,,
2021-01-05_19.03.46,2021-01-05 19:03:46,2021-01-05,19.03.46,19:03:46,0,0,1,0,24610,796.19,0,,,,
2021-01-05_19.04.05,2021-01-05 19:04:05,2021-01-05,19.04.05,19:04:05,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.04.21,2021-01-05 19:04:21,2021-01-05,19.04.21,19:04:21,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.04.39,2021-01-05 19:04:39,2021-01-05,19.04.39,19:04:39,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.04.56,2021-01-05 19:04:56,2021-01-05,19.04.56,19:04:56,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.05.14,2021-01-05 19:05:14,2021-01-05,19.05.14,19:05:14,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.05.31,2021-01-05 19:05:31,2021-01-05,19.05.31,19:05:31,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.06.23,2021-01-05 19:06:23,2021-01-05,19.06.23,19:06:23,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.06.40,2021-01-05 19:06:40,2021-01-05,19.06.40,19:06:40,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.06.57,2021-01-05 19:06:57,2021-01-05,19.06.57,19:06:57,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.07.13,2021-01-05 19:07:13,2021-01-05,19.07.13,19:07:13,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.07.31,2021-01-05 19:07:31,2021-01-05,19.07.31,19:07:31,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.07.48,2021-01-05 19:07:48,2021-01-05,19.07.48,19:07:48,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.08.05,2021-01-05 19:08:05,2021-01-05,19.08.05,19:08:05,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.08.22,2021-01-05 19:08:22,2021-01-05,19.08.22,19:08:22,0,0,1,0,24610,797.09,0,,,,
2021-01-05_19.08.39,2021-01-05 19:08:39,2021-01-05,19.08.39,19:08:39,0,0,1,0,24610,789.41,0,,,,
2021-01-05_19.08.56,2021-01-05 19:08:56,2021-01-05,19.08.56,19:08:56,0,0,1,0,24610,789.41,0,,,,
2021-01-05_19.09.13,2021-01-05 19:09:13,2021-01-05,19.09.13,19:09:13,0,0,1,0,24610,789.41,0,,,,
2021-01-05_19.09.29,2021-01-05 19:09:29,2021-01-05,19.09.29,19:09:29,0,0,1,0,24610,789.41,0,,,,
2021-01-05_19.09.47,2021-01-05 19:09:47,2021-01-05,19.09.47,19:09:47,0,0,1,0,24580,789.41,0,,,,
2021-01-05_19.10.03,2021-01-05 19:10:03,2021-01-05,19.10.03,19:10:03,0,0,1,0,24580,789.41,0,,,,
2021-01-05_19.10.20,2021-01-05 19:10:20,2021-01-05,19.10.20,19:10:20,0,0,1,0,24580,789.41,0,,,,
2021-01-05_19.10.38,2021-01-05 19:10:38,2021-01-05,19.10.38,19:10:38,0,0,1,0,24580,789.41,0,,,,
2021-01-05_19.10.56,2021-01-05 19:10:56,2021-01-05,19.10.56,19:10:56,0,0,1,0,24548,788.33,0,,,,
2021-01-05_19.11.13,2021-01-05 19:11:13,2021-01-05,19.11.13,19:11:13,0,0,1,0,24548,788.33,0,,,,
2021-01-05_19.11.30,2021-01-05 19:11:30,2021-01-05,19.11.30,19:11:30,0,0,1,0,24548,788.33,0,,,,
2021-01-05_19.11.48,2021-01-05 19:11:48,2021-01-05,19.11.48,19:11:48,0,0,1,0,24548,788.33,0,,,,
2021-01-05_19.12.05,2021-01-05 19:12:05,2021-01-05,19.12.05,19:12:05,0,0,1,0,24546,788.22,0,,,,
2021-01-05_19.12.23,2021-01-05 19:12:23,2021-01-05,19.12.23,19:12:23,0,0,1,0,24546,788.22,0,,,,
2021-01-05_19.12.40,2021-01-05 19:12:40,2021-01-05,19.12.40,19:12:40,0,0,1,0,24546,788.22,0,,,,
2021-01-05_19.12.56,2021-01-05 19:12:56,2021-01-05,19.12.56,19:12:56,0,0,1,0,24546,788.22,0,,,,
2021-01-05_19.13.14,2021-01-05 19:13:14,2021-01-05,19.13.14,19:13:14,0,0,1,0,24547,788.17,0,,,,
2021-01-05_19.13.31,2021-01-05 19:13:31,2021-01-05,19.13.31,19:13:31,0,0,1,0,24547,788.17,0,,,,
2021-01-05_19.13.48,2021-01-05 19:13:48,2021-01-05,19.13.48,19:13:48,0,0,1,0,24547,788.17,0,,,,
2021-01-05_19.14.04,2021-01-05 19:14:04,2021-01-05,19.14.04,19:14:04,0,0,1,0,24547,788.17,0,,,,
2021-01-05_19.14.23,2021-01-05 19:14:23,2021-01-05,19.14.23,19:14:23,0,0,1,0,24560,788.27,0,,,,
2021-01-05_19.14.40,2021-01-05 19:14:40,2021-01-05,19.14.40,19:14:40,0,0,1,0,24560,788.27,0,,,,
2021-01-05_19.14.57,2021-01-05 19:14:57,2021-01-05,19.14.57,19:14:57,0,0,1,0,24560,788.27,0,,,,
2021-01-05_19.15.14,2021-01-05 19:15:14,2021-01-05,19.15.14,19:15:14,0,0,1,0,24560,788.27,0,,,,
2021-01-05_19.15.33,2021-01-05 19:15:33,2021-01-05,19.15.33,19:15:33,0,0,1,0,24560,788.8,0,,,,
2021-01-05_19.15.49,2021-01-05 19:15:49,2021-01-05,19.15.49,19:15:49,0,0,1,0,24560,788.8,0,,,,
2021-01-05_19.16.07,2021-01-05 19:16:07,2021-01-05,19.16.07,19:16:07,0,0,1,0,24560,788.8,0,,,,
2021-01-05_19.16.24,2021-01-05 19:16:24,2021-01-05,19.16.24,19:16:24,0,0,1,0,24560,788.8,0,,,,
2021-01-05_19.16.42,2021-01-05 19:16:42,2021-01-05,19.16.42,19:16:42,0,0,1,0,24580,788.8,0,,,,
2021-01-05_19.16.59,2021-01-05 19:16:59,2021-01-05,19.16.59,19:16:59,0,0,1,0,24580,788.8,0,,,,
2021-01-05_19.17.16,2021-01-05 19:17:16,2021-01-05,19.17.16,19:17:16,0,0,1,0,24580,788.8,0,,,,
2021-01-05_19.17.34,2021-01-05 19:17:34,2021-01-05,19.17.34,19:17:34,0,0,1,0,24580,788.8,0,,,,
2021-01-05_19.17.53,2021-01-05 19:17:53,2021-01-05,19.17.53,19:17:53,0,0,1,0,24580,789.66,0,,,,
2021-01-05_19.18.10,2021-01-05 19:18:10,2021-01-05,19.18.10,19:18:10,0,0,1,0,24580,789.66,0,,,,
2021-01-05_19.18.27,2021-01-05 19:18:27,2021-01-05,19.18.27,19:18:27,0,0,1,0,24580,789.66,0,,,,
2021-01-05_19.18.45,2021-01-05 19:18:45,2021-01-05,19.18.45,19:18:45,0,0,1,0,24580,789.66,0,,,,
2021-01-05_19.19.03,2021-01-05 19:19:03,2021-01-05,19.19.03,19:19:03,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.19.20,2021-01-05 19:19:20,2021-01-05,19.19.20,19:19:20,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.19.38,2021-01-05 19:19:38,2021-01-05,19.19.38,19:19:38,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.19.54,2021-01-05 19:19:54,2021-01-05,19.19.54,19:19:54,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.20.12,2021-01-05 19:20:12,2021-01-05,19.20.12,19:20:12,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.20.29,2021-01-05 19:20:29,2021-01-05,19.20.29,19:20:29,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.20.46,2021-01-05 19:20:46,2021-01-05,19.20.46,19:20:46,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.21.03,2021-01-05 19:21:03,2021-01-05,19.21.03,19:21:03,0,0,1,0,24660,789.66,0,,,,
2021-01-05_19.21.20,2021-01-05 19:21:20,2021-01-05,19.21.20,19:21:20,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.21.38,2021-01-05 19:21:38,2021-01-05,19.21.38,19:21:38,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.21.54,2021-01-05 19:21:54,2021-01-05,19.21.54,19:21:54,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.22.11,2021-01-05 19:22:11,2021-01-05,19.22.11,19:22:11,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.22.28,2021-01-05 19:22:28,2021-01-05,19.22.28,19:22:28,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.22.45,2021-01-05 19:22:45,2021-01-05,19.22.45,19:22:45,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.23.03,2021-01-05 19:23:03,2021-01-05,19.23.03,19:23:03,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.23.20,2021-01-05 19:23:20,2021-01-05,19.23.20,19:23:20,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.23.39,2021-01-05 19:23:39,2021-01-05,19.23.39,19:23:39,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.23.56,2021-01-05 19:23:56,2021-01-05,19.23.56,19:23:56,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.24.13,2021-01-05 19:24:13,2021-01-05,19.24.13,19:24:13,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.24.30,2021-01-05 19:24:30,2021-01-05,19.24.30,19:24:30,0,0,1,0,24641,786.5,0,,,,
2021-01-05_19.24.48,2021-01-05 19:24:48,2021-01-05,19.24.48,19:24:48,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.25.04,2021-01-05 19:25:04,2021-01-05,19.25.04,19:25:04,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.25.21,2021-01-05 19:25:21,2021-01-05,19.25.21,19:25:21,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.25.38,2021-01-05 19:25:38,2021-01-05,19.25.38,19:25:38,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.25.55,2021-01-05 19:25:55,2021-01-05,19.25.55,19:25:55,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.26.12,2021-01-05 19:26:12,2021-01-05,19.26.12,19:26:12,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.26.28,2021-01-05 19:26:28,2021-01-05,19.26.28,19:26:28,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.26.46,2021-01-05 19:26:46,2021-01-05,19.26.46,19:26:46,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.27.04,2021-01-05 19:27:04,2021-01-05,19.27.04,19:27:04,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.27.21,2021-01-05 19:27:21,2021-01-05,19.27.21,19:27:21,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.27.39,2021-01-05 19:27:39,2021-01-05,19.27.39,19:27:39,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.27.56,2021-01-05 19:27:56,2021-01-05,19.27.56,19:27:56,0,0,1,0,24747,788.57,0,,,,
2021-01-05_19.28.14,2021-01-05 19:28:14,2021-01-05,19.28.14,19:28:14,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.28.31,2021-01-05 19:28:31,2021-01-05,19.28.31,19:28:31,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.28.48,2021-01-05 19:28:48,2021-01-05,19.28.48,19:28:48,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.29.05,2021-01-05 19:29:05,2021-01-05,19.29.05,19:29:05,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.29.22,2021-01-05 19:29:22,2021-01-05,19.29.22,19:29:22,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.29.39,2021-01-05 19:29:39,2021-01-05,19.29.39,19:29:39,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.29.56,2021-01-05 19:29:56,2021-01-05,19.29.56,19:29:56,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.30.12,2021-01-05 19:30:12,2021-01-05,19.30.12,19:30:12,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.30.29,2021-01-05 19:30:29,2021-01-05,19.30.29,19:30:29,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.30.46,2021-01-05 19:30:46,2021-01-05,19.30.46,19:30:46,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.31.03,2021-01-05 19:31:03,2021-01-05,19.31.03,19:31:03,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.31.21,2021-01-05 19:31:21,2021-01-05,19.31.21,19:31:21,0,0,1,0,24820,784.71,0,,,,
2021-01-05_19.31.38,2021-01-05 19:31:38,2021-01-05,19.31.38,19:31:38,0,0,1,0,24820,785.79,0,,,,
2021-01-05_19.31.55,2021-01-05 19:31:55,2021-01-05,19.31.55,19:31:55,0,0,1,0,24820,785.79,0,,,,
2021-01-05_19.32.12,2021-01-05 19:32:12,2021-01-05,19.32.12,19:32:12,0,0,1,0,24820,785.79,0,,,,
2021-01-05_19.32.29,2021-01-05 19:32:29,2021-01-05,19.32.29,19:32:29,0,0,1,0,24820,785.79,0,,,,
2021-01-05_19.32.45,2021-01-05 19:32:45,2021-01-05,19.32.45,19:32:45,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.33.02,2021-01-05 19:33:02,2021-01-05,19.33.02,19:33:02,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.33.19,2021-01-05 19:33:19,2021-01-05,19.33.19,19:33:19,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.33.38,2021-01-05 19:33:38,2021-01-05,19.33.38,19:33:38,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.33.55,2021-01-05 19:33:55,2021-01-05,19.33.55,19:33:55,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.34.11,2021-01-05 19:34:11,2021-01-05,19.34.11,19:34:11,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.34.28,2021-01-05 19:34:28,2021-01-05,19.34.28,19:34:28,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.34.45,2021-01-05 19:34:45,2021-01-05,19.34.45,19:34:45,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.35.02,2021-01-05 19:35:02,2021-01-05,19.35.02,19:35:02,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.35.19,2021-01-05 19:35:19,2021-01-05,19.35.19,19:35:19,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.35.36,2021-01-05 19:35:36,2021-01-05,19.35.36,19:35:36,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.35.54,2021-01-05 19:35:54,2021-01-05,19.35.54,19:35:54,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.36.12,2021-01-05 19:36:12,2021-01-05,19.36.12,19:36:12,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.36.29,2021-01-05 19:36:29,2021-01-05,19.36.29,19:36:29,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.36.46,2021-01-05 19:36:46,2021-01-05,19.36.46,19:36:46,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.37.03,2021-01-05 19:37:03,2021-01-05,19.37.03,19:37:03,0,0,1,0,25006,785.79,0,,,,
2021-01-05_19.37.21,2021-01-05 19:37:21,2021-01-05,19.37.21,19:37:21,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.37.38,2021-01-05 19:37:38,2021-01-05,19.37.38,19:37:38,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.37.55,2021-01-05 19:37:55,2021-01-05,19.37.55,19:37:55,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.38.12,2021-01-05 19:38:12,2021-01-05,19.38.12,19:38:12,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.38.29,2021-01-05 19:38:29,2021-01-05,19.38.29,19:38:29,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.38.46,2021-01-05 19:38:46,2021-01-05,19.38.46,19:38:46,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.39.03,2021-01-05 19:39:03,2021-01-05,19.39.03,19:39:03,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.39.20,2021-01-05 19:39:20,2021-01-05,19.39.20,19:39:20,0,0,1,0,25118,789.9,0,,,,
2021-01-05_19.39.38,2021-01-05 19:39:38,2021-01-05,19.39.38,19:39:38,0,0,1,0,24923,789.9,0,,,,
2021-01-05_19.39.54,2021-01-05 19:39:54,2021-01-05,19.39.54,19:39:54,0,0,1,0,24923,789.9,0,,,,
2021-01-05_19.40.11,2021-01-05 19:40:11,2021-01-05,19.40.11,19:40:11,0,0,1,0,24923,789.9,0,,,,
2021-01-05_19.40.28,2021-01-05 19:40:28,2021-01-05,19.40.28,19:40:28,0,0,1,0,24923,789.9,0,,,,
2021-01-05_19.40.45,2021-01-05 19:40:45,2021-01-05,19.40.45,19:40:45,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.41.03,2021-01-05 19:41:03,2021-01-05,19.41.03,19:41:03,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.41.21,2021-01-05 19:41:21,2021-01-05,19.41.21,19:41:21,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.41.38,2021-01-05 19:41:38,2021-01-05,19.41.38,19:41:38,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.41.55,2021-01-05 19:41:55,2021-01-05,19.41.55,19:41:55,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.42.12,2021-01-05 19:42:12,2021-01-05,19.42.12,19:42:12,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.42.29,2021-01-05 19:42:29,2021-01-05,19.42.29,19:42:29,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.42.47,2021-01-05 19:42:47,2021-01-05,19.42.47,19:42:47,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.43.04,2021-01-05 19:43:04,2021-01-05,19.43.04,19:43:04,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.43.21,2021-01-05 19:43:21,2021-01-05,19.43.21,19:43:21,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.43.38,2021-01-05 19:43:38,2021-01-05,19.43.38,19:43:38,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.43.55,2021-01-05 19:43:55,2021-01-05,19.43.55,19:43:55,0,0,1,0,24923,790.36,0,,,,
2021-01-05_19.44.11,2021-01-05 19:44:11,2021-01-05,19.44.11,19:44:11,0,0,1,0,24835,790.36,0,,,,
2021-01-05_19.44.28,2021-01-05 19:44:28,2021-01-05,19.44.28,19:44:28,0,0,1,0,24835,790.36,0,,,,
2021-01-05_19.44.45,2021-01-05 19:44:45,2021-01-05,19.44.45,19:44:45,0,0,1,0,24835,790.36,0,,,,
2021-01-05_19.45.02,2021-01-05 19:45:02,2021-01-05,19.45.02,19:45:02,0,0,1,0,24835,790.36,0,,,,
2021-01-05_19.45.19,2021-01-05 19:45:19,2021-01-05,19.45.19,19:45:19,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.45.37,2021-01-05 19:45:37,2021-01-05,19.45.37,19:45:37,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.45.54,2021-01-05 19:45:54,2021-01-05,19.45.54,19:45:54,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.46.11,2021-01-05 19:46:11,2021-01-05,19.46.11,19:46:11,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.46.28,2021-01-05 19:46:28,2021-01-05,19.46.28,19:46:28,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.46.44,2021-01-05 19:46:44,2021-01-05,19.46.44,19:46:44,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.47.01,2021-01-05 19:47:01,2021-01-05,19.47.01,19:47:01,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.47.19,2021-01-05 19:47:19,2021-01-05,19.47.19,19:47:19,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.47.36,2021-01-05 19:47:36,2021-01-05,19.47.36,19:47:36,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.47.53,2021-01-05 19:47:53,2021-01-05,19.47.53,19:47:53,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.48.10,2021-01-05 19:48:10,2021-01-05,19.48.10,19:48:10,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.48.27,2021-01-05 19:48:27,2021-01-05,19.48.27,19:48:27,0,0,1,0,24835,799.33,0,,,,
2021-01-05_19.48.44,2021-01-05 19:48:44,2021-01-05,19.48.44,19:48:44,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.49.01,2021-01-05 19:49:01,2021-01-05,19.49.01,19:49:01,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.49.18,2021-01-05 19:49:18,2021-01-05,19.49.18,19:49:18,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.49.35,2021-01-05 19:49:35,2021-01-05,19.49.35,19:49:35,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.49.53,2021-01-05 19:49:53,2021-01-05,19.49.53,19:49:53,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.50.11,2021-01-05 19:50:11,2021-01-05,19.50.11,19:50:11,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.50.27,2021-01-05 19:50:27,2021-01-05,19.50.27,19:50:27,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.50.45,2021-01-05 19:50:45,2021-01-05,19.50.45,19:50:45,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.51.02,2021-01-05 19:51:02,2021-01-05,19.51.02,19:51:02,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.51.19,2021-01-05 19:51:19,2021-01-05,19.51.19,19:51:19,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.51.37,2021-01-05 19:51:37,2021-01-05,19.51.37,19:51:37,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.51.54,2021-01-05 19:51:54,2021-01-05,19.51.54,19:51:54,0,0,1,0,24851,806.41,0,,,,
2021-01-05_19.52.11,2021-01-05 19:52:11,2021-01-05,19.52.11,19:52:11,0,0,1,0,24851,805.78,0,,,,
2021-01-05_19.52.28,2021-01-05 19:52:28,2021-01-05,19.52.28,19:52:28,0,0,1,0,24851,805.78,0,,,,
2021-01-05_19.52.46,2021-01-05 19:52:46,2021-01-05,19.52.46,19:52:46,0,0,1,0,24851,805.78,0,,,,
2021-01-05_19.53.03,2021-01-05 19:53:03,2021-01-05,19.53.03,19:53:03,0,0,1,0,24851,805.78,0,,,,
2021-01-05_19.53.20,2021-01-05 19:53:20,2021-01-05,19.53.20,19:53:20,0,0,1,0,24966,805.78,0,,,,
2021-01-05_19.53.38,2021-01-05 19:53:38,2021-01-05,19.53.38,19:53:38,0,0,1,0,24966,805.78,0,,,,
2021-01-05_19.53.55,2021-01-05 19:53:55,2021-01-05,19.53.55,19:53:55,0,0,1,0,24966,805.78,0,,,,
2021-01-05_19.54.11,2021-01-05 19:54:11,2021-01-05,19.54.11,19:54:11,0,0,1,0,24966,805.78,0,,,,
2021-01-05_19.54.29,2021-01-05 19:54:29,2021-01-05,19.54.29,19:54:29,0,0,1,0,24927,805.78,0,,,,
2021-01-05_19.54.45,2021-01-05 19:54:45,2021-01-05,19.54.45,19:54:45,0,0,1,0,24927,805.78,0,,,,
2021-01-05_19.55.02,2021-01-05 19:55:02,2021-01-05,19.55.02,19:55:02,0,0,1,0,24927,805.78,0,,,,
2021-01-05_19.55.19,2021-01-05 19:55:19,2021-01-05,19.55.19,19:55:19,0,0,1,0,24927,805.78,0,,,,
2021-01-05_19.55.37,2021-01-05 19:55:37,2021-01-05,19.55.37,19:55:37,0,0,1,0,24927,807.55,0,,,,
2021-01-05_19.55.54,2021-01-05 19:55:54,2021-01-05,19.55.54,19:55:54,0,0,1,0,24927,807.55,0,,,,
2021-01-05_19.56.11,2021-01-05 19:56:11,2021-01-05,19.56.11,19:56:11,0,0,1,0,24927,807.55,0,,,,
2021-01-05_19.56.28,2021-01-05 19:56:28,2021-01-05,19.56.28,19:56:28,0,0,1,0,24927,807.55,0,,,,
2021-01-05_19.56.45,2021-01-05 19:56:45,2021-01-05,19.56.45,19:56:45,0,0,1,0,24864,807.55,0,,,,
2021-01-05_19.57.01,2021-01-05 19:57:01,2021-01-05,19.57.01,19:57:01,0,0,1,0,24864,807.55,0,,,,
2021-01-05_19.57.20,2021-01-05 19:57:20,2021-01-05,19.57.20,19:57:20,0,0,1,0,24864,807.55,0,,,,
2021-01-05_19.57.38,2021-01-05 19:57:38,2021-01-05,19.57.38,19:57:38,0,0,1,0,24864,807.55,0,,,,
2021-01-05_19.57.56,2021-01-05 19:57:56,2021-01-05,19.57.56,19:57:56,0,0,1,0,24864,806.27,0,,,,
2021-01-05_19.58.13,2021-01-05 19:58:13,2021-01-05,19.58.13,19:58:13,0,0,1,0,24864,806.27,0,,,,
2021-01-05_19.58.30,2021-01-05 19:58:30,2021-01-05,19.58.30,19:58:30,0,0,1,0,24864,806.27,0,,,,
2021-01-05_19.58.48,2021-01-05 19:58:48,2021-01-05,19.58.48,19:58:48,0,0,1,0,24864,806.27,0,,,,
2021-01-05_19.59.05,2021-01-05 19:59:05,2021-01-05,19.59.05,19:59:05,0,0,1,0,24859,806.27,0,,,,
2021-01-05_19.59.22,2021-01-05 19:59:22,2021-01-05,19.59.22,19:59:22,0,0,1,0,24859,806.27,0,,,,
2021-01-05_19.59.40,2021-01-05 19:59:40,2021-01-05,19.59.40,19:59:40,0,0,1,0,24859,806.27,0,,,,
